_id,name,slug,modelName,modelSlug,brandSlug,status,fuel-type,power-hp,torque-nm,clutch-type,emission-norm,engine-capacity-cc,engine-type,gearbox,transmission-type,number-of-cylinders,rpm,no-of-reverse-gears,cooling-type,motor-type,no-of-cng-cylinders,engine-model,max-speed-km-h,gradeability,mileage,driving-range-km-charge,real-world-range-km-charge,battery-type,battery-warranty,cabin-type,turning-radius-mm,chassis-type,front-suspension,rear-suspension,tiltable-cabin,gross-vehicle-weight-kg,length-mm,height-mm,wheelbase-mm,ground-clearance-mm,fuel-tank-capacity-ltr,kerb-weight-kg,payload-kg,width-mm,battery-capacity-kwh,cargo-body-length-mm,cargo-body-width-mm,cargo-body-height-mm,front-tyre-size,number-of-tyres,rear-tyre-size,front-brake-type,rear-brake-type,tyre-type,front-rim-size,rear-rim-size,charger-type,ac-charging-time,dc-fast-charging-time,battery-swapping,adjustable-driver-seat,cruise-control,cruise-control-desc,seat-type,arm-rest,driver-information-display,driver-information-display-desc,tiltable-steering,navigation-system,navigation-system-desc,seating-capacity,air-conditioner,fog-lamps,no-of-fog-lamps,mobile-charging-point,infotainment-system,infotainment-system-desc,headlamps,drive-modes,no-of-seat-belts,gps-tracking,fuel-monitoring-system,digital-instrument-cluster,size-of-the-digital-instrument-cluster,driver-seat-belt-reminder,telematics,telematics-desc,hill-hold-assist,hill-hold-assist-desc,abs,adas,adas-desc,dashcam,tyre-pressure-monitoring-system,speed-limit-device,reverse-parking-alert,blind-spot-mirror,electronics-stability-control,no-of-airbags,lane-departure-warning,autonomous-emergency-braking,collision-mitigation-system,driver-monitoring-camera,camera-360-degree
67bc6222e2852737489d320e,4920 CAB,4920-cab,ULTRA T.18,ultra-t.18,tata,,Diesel,177,700,"Single Plate Dry Friction, Push Type Booster Assisted 352 mm",BS VI,5005,5L NG BS6 Engine,"G-750 (6F, 1R), Cable shift",Manual (MT),4,,,,,,,80,24.8,06-May,,,,,Sleeper Cab,,C-Chassis,Parabolic Leaf Spring with Hydraulic double acting telescopic Shock absorber and Anti Roll Bar at front only,Semi Elliptical Leaf Spring with Aux Springs,Yes,17750,8570,2632,4920,256,250,,,2440,,,,,295/90R20 Radial,6,295/90R20 Radial,,,,,,,,,,Yes,Yes,,Standard Seats,,Yes,,Yes,,,Driver + 2 Passenger,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,
67bc622ce2852737489d320f,4920 HSD,4920-hsd,ULTRA T.18,ultra-t.18,tata,,Diesel,177,700,"Single Plate Dry Friction, Push Type Booster Assisted 352 mm",BS VI,5005,5L NG BS6 Engine,"G-750 (6F, 1R), Cable shift",Manual (MT),4,,,,,,,80,24.8,06-May,,,,,Sleeper Cab,,C-Chassis,Parabolic Leaf Spring with Hydraulic double acting telescopic Shock absorber and Anti Roll Bar at front only,Semi Elliptical Leaf Spring with Aux Springs,Yes,17750,8680,3145,4920,256,250,,,2440,,6170,2286,1830,295/90R20 Radial,6,295/90R20 Radial,,,,,,,,,,Yes,Yes,,Standard Seats,,Yes,,Yes,,,Driver + 2 Passenger,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,
67bc623de2852737489d3210,5300 CAB,5300-cab,ULTRA T.18,ultra-t.18,tata,,Diesel,177,700,"Single Plate Dry Friction, Push Type Booster Assisted 352 mm",BS VI,5005,5L NG BS6 Engine,"G-750 (6F, 1R), Cable shift",Manual (MT),4,,,,,,,80,24.8,06-May,,,,,Sleeper Cab,,C-Chassis,Parabolic Leaf Spring with Hydraulic double acting telescopic Shock absorber and Anti Roll Bar at front only,Semi Elliptical Leaf Spring with Aux Springs,Yes,17750,8915,2632,5300,256,250,,,2440,,,,,295/90R20 Radial,6,295/90R20 Radial,,,,,,,,,,Yes,Yes,,Standard Seats,,Yes,,Yes,,,Driver + 2 Passenger,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,
67bc6248e2852737489d3211,5560 CAB,5560-cab,ULTRA T.18,ultra-t.18,tata,,Diesel,177,700,"Single Plate Dry Friction, Push Type Booster Assisted 352 mm",BS VI,5005,5L NG BS6 Engine,"G-750 (6F, 1R), Cable shift",Manual (MT),4,,,,,,,80,24.8,06-May,,,,,Sleeper Cab,,C-Chassis,Parabolic Leaf Spring with Hydraulic double acting telescopic Shock absorber and Anti Roll Bar at front only,Semi Elliptical Leaf Spring with Aux Springs,Yes,17750,9830,2632,5560,256,250,,,2440,,,,,295/90R20 Radial,6,295/90R20 Radial,,,,,,,,,,Yes,Yes,,Standard Seats,,Yes,,Yes,,,Driver + 2 Passenger,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,
67bc6254e2852737489d3212,STD,standard,Azura T.19,azura-t19,tata,,Diesel,170,600,"330 dia, cushion ceramic",BS VI,3600,3.6L New Gen Bio Diesel,"G550-MK2, 6 Speed, 7.27 FGR",Manual (MT),,,,,,,,,25,,,,,,Azura Sleeper,,C-Chassis,Parabolic,Semi elliptical springs,Yes,18500,,,,,250L/350L/400L with AFT (Anti Fuel Theft),,13100,,,,,,295/80 R22.5 Tubeless Tyre with option of Radial Tube Tyres,6,295/80 R22.5 Tubeless Tyre with option of Radial Tube Tyres,,,,,,,,,,Yes,Yes,,Standard Seats,,Yes,,Yes,,,Driver + 2 Passenger,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,
67bc6264e2852737489d3213,Standard,standard,Prima G.55S,prima-g.55s,tata,,LNG,280,1100,,BS VI,6700,Cummins 6.7L Gas Engine,G1150 (9F+1R) Manual (MT) Gearbox,Manual (MT),,,,,,,,,28,,,,,,Prima Sleeper Cabin,,C-Chassis,Parabolic Leaf Spring,Semi elliptical Multi Leaf Suspension,,55000,,,,,,,,,,,,,295/80 R22.5 Tubeless Tyre,6,2295/80 R22.5 Tubeless Tyre,,,,,,,,,,Yes,Yes,,Standard Seats,,Yes,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,
67bc6276e2852737489d3214,Standard,standard,7T,7t,eka,,Electric,268,1800,,Zero Emission,,,,Automatic,,,,,PMSM,,,80,22,,200,,Lithium Ferro Phosphate (LFP),,Day Cabin,,Ladder,Semi-Elliptical Leaf Spring,Semi-Elliptical Leaf Spring with Helper Spring,,6950,"Cab Chassis-6092, CBU-6210","Cab Chassis-2430, CBU-2480",3320,260,,3450,3500,"Cab Chassis-1945, CBU-2110",129,,,,8.25 x 16 LT 16PR,4,8.25 x 16 LT 16PR,,,,,,,,,,Yes,,,Standard Seats,,Yes,,,,,Driver + 2 Passenger,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,
67bc6283e2852737489d3215,Standard,standard,55T,55t,eka,,Electric,"Rater Power - 254, Peak Power - 442",3500,,Zero Emission,,,6-Speed,AMT,,,,,PMSM Traction Motor,,,80,27,,200,,Lithium Ferrous Phosphate (LFP),,Sleeper/Day Cab Options Available,,Ladder,Parabolic Leaf Spring,Bell Crank Leaf Spring (Inverted Leaf Bogie Suspension Optional),,55000,7115,3028,4100,275,,12000,43000,2490,322,,,,295/90R 20 16PR,10,295/90R 20 16PR,,,,,,,,,,Yes,,,Standard Seats,,Yes,,,No,,Driver + 1 Passenger,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,
67bc628be2852737489d3216,Standard,standard,2.5T,2-5t,eka,,Electric,80,220,,Zero Tailpipe,,,,Automatic,,,,,,,,70,18,,180,,Lithium Ferrous Phosphate (LFP),,Day Cabin,,Ladder Frame,MacÂ Pherson Independent Suspension,Longitudinal Leaf Spring Suspension,,2510,4610,1600,2900,,,1010,1500,1600,32,,,,175 R14 LT,4,175 R14 LT,,,,,,,,,,Yes,,,Standard Seats,,Yes,,,,,Driver + 1 Passenger,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,
67bc6297e2852737489d3217,Standard,standard,Samrat XT Plus,samrat-xt-plus,sml-isuzu,,Diesel,114,400,310 mm,BS VI,,,6 Forward + 1 Reverse,Manual (MT),,,,,,,,,32,,,,,,Day Cabin,,C-Chassis,Semi Elliptical Laminated Leaf Suspension with Shock Absorbers,Semi Elliptical Laminated Leaf Suspension,,11100,,,2815,,90,,,,,,,,8.25x16 - 16PR,6,8.25x16 - 16PR,,,,,,,,,,Yes,,,Standard Seats,,Yes,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67da615dd1db608da38df378,Standard,standard,Rhino 5538 EV,rhino-5538-ev,montra-electric,,Electric,380,2000,430 mm dia dry friction,Zero Emission,,,6 Speed AMT,Automated Manual (MT) Transmission,,,,,PMSM - Permanent Magnet Synchronous Motor (Best in class),,,,20,,189,,Lithium Iron Phosphate Battery,,Sleeper Cabin,,"Conventional Ladder Type, Heavy Duty Chassis Frame",Parabolic Leaf Spring,Tata Hendrickson Bogie Suspension,,55000,,,3850,,,,,,,,,,,6,,,,,,,,,,,4 Way Adjustable Driver Seat,,,,,,,Yes,,,Driver + 1 Passenger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67f4dc1c64409ac48f46eaad,Base,base,43118 6X6,43118-6x6,kamaz,,Diesel,260,2000,ZF Sach/ diaphragm& one-plate,,11760,KAMAZ-740.30-260 (Euro-2),9F + 2R,,8,1400,2,Fluid system& closed& forced,,,,90,,,,,,,,11.3,yes,Spring leave& 12 leaves,Spring leave& 13 leaves& balanced,,21600,,,,,210,,11400,,,,,,425/85 R21,6,425/85 R21,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67f4dc2b64409ac48f46eaae,Base,base,43253 4X2,43253-4x2,kamaz,,Diesel,240,,KAMAZ-142& with peripheral springs& two-plate,,1085,KAMAZ 740.11-240,10F + 2R,Manual (MT),8,1600,,,,,,80,,,,,,,,10,yes,Spring leave& 12 leaves,Spring leave& 13 leaves& balanced,,14740,,,,,350,,7500,,,,,,10.00 R20,6,10.00 R20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67f4dc3964409ac48f46eaaf,Base,base,4326 4X4,4326-4x4,kamaz,,Diesel,240,,ZF Sach/ diaphragm& one-plate,,10857,KAMAZ-740.30-260,9F + 2R,,8,2200,,,,,,90,,,,,,,,11.3,yes,Spring leave& 12 leaves,Spring leave& 13 leaves& balanced,,12300,,,,,210,,4150,,,,,,425/85 R21,4,425/85 R21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67f4dc4a64409ac48f46eab0,Base,base,44108 6X6,44108-6x6,kamaz,,Diesel,260,,ZF Sach/ diaphragm& one-plate,,10857,KAMAZ-740.30-260,10F + 2R,,8,2000,2,,,,,80,,,,,,,,11.5,yes,Spring leave& 12 leaves,Spring leave& 13 leaves& balanced,,32350,,,,,210,,,,,,,,425/85 R21,6,425/85 R21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67f4dc5964409ac48f46eab1,Base,base,45141 6X6,45141-6x6,kamaz,,Diesel,260,,ZF Sach/ diaphragm& one-plate,,1085,KAMAZ-740.30-260,10F + 2R,,8,2200,2,,,,,85,,,,,,,,12.5,yes,Spring leave& 12 leaves,Spring leave& 13 leaves& balanced,,20500,,,,,350,,9500,,,,,,425/85 R21,6,425/85 R21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67f4dc6864409ac48f46eab2,Base,base,53215 6X4,53215-6x4,kamaz,,Diesel,240,,Friction& dry& two-plate& mod. 142,,1085,740.31-240,10F + 2R,,8,1200,,,,,,90,,,,,,,,9.8,yes,,,,19650,,,,,500,,11000,,,,,,10.00 R20,,10.00 R20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67f4dc7a64409ac48f46eab3,Base,base,53229 6X4,53229-6x4,kamaz,,Diesel,240,912(93),Friction& dry& two-plate,,1085,740.51-240,10F + 2R,,8,1500,,,,,,80,,,,,,,,10,,,,,25000,,,,,250,,15500,,,,,,11.00 R20,,11.00 R20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67f4dc8964409ac48f46eab4,Base,base,53605 4X2,53605-4x2,kamaz,,Diesel,260,912(93),ZF Sach/ diaphragm& one-plate,,1085,KAMAZ-740.30-260,10F + 2R,,8,2200,2,,,,,85,,,,,,,,12.5,,Spring leave& 12 leaves,Spring leave& 13 leaves& balanced,,20500,,,,,350,,11300,,,,,,12.00 R20,,12.00 R20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67f4dc9b64409ac48f46eab5,Base,base,5460 4X2,5460-4x2,kamaz,,Diesel,360,1450(148),ZF Sach/ diaphragm& one-plate,,10857,KAMAZ-740.50-360,9F + 2R,,8,2000,,,,,,95,,,,,,,,8.5,,Spring leave& 12 leaves,Spring leave& 13 leaves& balanced,,40000,,,,,550,,32650,,,,,,12.00 R20,,12.00 R20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67f4dcab64409ac48f46eab6,Base,base,5490 4X2,5490-4x2,kamaz,,Diesel,315,2100,Diaphragm& Single plate,,1197,MB OM457LA Euro-5,,,6,,,,,,,110,,,,,,,,8.5,,,,,44000,,,,,400,,,,,,,,315/60 R22.5,,315/60 R22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67f4dcbb64409ac48f46eab7,Base,base,63501 8X8,63501-8x8,kamaz,,Diesel,360,1472(150),ZF Sach/ diaphragm& one-plate,,1176,KAMAZ-740.50-360 (Euro-2),9F + 2R,,8,1400,2,,,,,90,,,,,,,,14,,Spring leave& 12 leaves,Spring leave& 12 leaves,,26650,,,,,210,,16000,,,,,,425/85 R21,,425/85 R21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67f4dccb64409ac48f46eab8,Base,base,65111 6X6,65111-6x6,kamaz,,Diesel,191,912(93),ZF Sach/ diaphragm& one-plate,,1085,KAMAZ-740.30-260,10F + 2R,,8,2200,2,,,,,80,,,,,,,,10,,Spring leave& 12 leaves,Spring leave& 13 leaves& balanced,,25200,,,,,350,,14000,,,,,,11.00 R20,,11.00 R20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67f4dcdb64409ac48f46eab9,Base,base,65115 6X4,65115-6x4,kamaz,,Diesel,206,912(93),ZF Sach/ diaphragm& one-plate,,1085,KAMAZ-740.62-280,10F + 2R,,8,2200,2,,,,,80,,,,,,,,10,,Spring leave& 12 leaves,Spring leave& 13 leaves& balanced,,25200,,,,,350,,14500,,,,,,11.00 R20,,11.00 R20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67f4dceb64409ac48f46eaba,Base,base,65117 6X4,65117-6x4,kamaz,,Diesel,260,1059(108),Diaphragm& two-plate,,1085,740.30-260 (Euro-2),10F + 2R,,8,1200,,,,,,90,,,,,,,,10.7,,,,,24000,,,,,500,,14000,,,,,,11.00R20,,11.00R20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67f4dcfd64409ac48f46eabb,Base,base,65201 8X4,65201-8x4,kamaz,,Diesel,400,1765(180),ZF Sach/ diaphragm& one-plate,,1176,KAMAZ-740.63-400,16F + 2R,,8,1400,,,,,,90,,,,,,,,10.5,,Spring leave& 12 leaves,Spring leave& 13 leaves& balanced,,41000,,,,,350,,30000,,,,,,12.00 R20,,12.00 R20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67f4dd0e64409ac48f46eabc,Base,base,6522 6X6,6522-6x6,kamaz,,Diesel,294,1255(128),ZF Sach/ diaphragm& one-plate,,1176,KAMAZ-740.63-400,9F + 2R,,8,1500,2,,,,,85,,,,,,,,12.5,,Spring leave& 12 leaves,Spring leave& 13 leaves& balanced,,33100,,,,,350,,19000,,,,,,12.00 R20,,12.00 R20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67f4dd1f64409ac48f46eabd,Base,base,65221 6X6,65221-6x6,kamaz,,Diesel,360/400,1450(148),ZF Sach/ diaphragm& one-plate,,11760,KAMAZ-740.50-360,9F + 2R,,8,2000,,,,,,90,,,,,,,,10.5,,Spring leave& 12 leaves,Spring leave& 13 leaves& balanced,,62700,,,,,350,,51150,,,,,,16.00 R20,,16.00 R20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67f4dd3164409ac48f46eabe,Base,base,65222 6X6,65222-6x6,kamaz,,Diesel,400,1472(150),ZF Sach/ diaphragm& one-plate,,1176,KAMAZ-740.63-400,9F + 2R,,8,1400,2,,,,,80,,,,,,,,11.5,,Spring leave& 12 leaves,Spring leave& 13 leaves& balanced,,34000,,,,,350,,19500,,,,,,16.00 R20,,16.00 R20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67f4dd4264409ac48f46eabf,Base,base,65226 6X6,65226-6x6,kamaz,,Diesel,535,2504(256),ZF WSK-4/ diaphragm& one-plate,,14948,Cummins& ISXe- 535,6F + 1R,,6,1500,1,,,,,60,,,,,,,,11.5,,Spring leave& 12 leaves,Spring leave& 13 leaves& balanced,,97000,,,,,500,,33500,,,,,,12.00 R24,,12.00 R24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67f4dd5464409ac48f46eac0,Base,base,65228 8X8,65228-8x8,kamaz,,Diesel,398,2504(256),ZF WSK-4/ diaphragm& one-plate,,14948,Cummins& ISXe- 535,6F + 1R,,6,1500,1,,,,,60,,,,,,,,11.5,,Spring leave& 12 leaves,Spring leave& 13 leaves& balanced,,12000,,,,,500,,41000,,,,,,12.00 R24,,12.00 R24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67f4dd6564409ac48f46eac1,Base,base,6560 8X8,6560-8x8,kamaz,,Diesel,400,1726(176),ZF Sach/ diaphragm& one-plate,,11760,KAMAZ-740.37-400 (Euro-2) / KAMAZ-740.63-400 (Euro-3)*,16F + 2R,,8,1300,,,,,,90,,,,,,,,15.5,,Spring leave& 12 leaves,Spring leave& 13 leaves& balanced,,37100,,,,,350,,20000,,,,,,425/85 R21,,425/85 R21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67f4dd9064409ac48f46eac2,CAB/3320,cab,Signa 4018.S,signa-4018s,tata,,Diesel,186,850,380 mm Dia Push type Single Plate Dry Friction Organic Lining,BS VI,5600,CUMMINS ISBe 5.6L,6-Speed,Manual (MT),6,,,,,,,,,,,,,,Day Cabin,,C-Chassis,Parabolic leaf,Heavy duty Semi-elliptical,,35000,,,3320,230,365,,,,,,,,295/90 R20,6,295/90R20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67f4dd9e64409ac48f46eac3,CAB/6750,cab-6750,Signa 4225.TK,signa-4225tk,tata,,Diesel,249,950,430 mm dia single plate dry friction organic lining,BS VI,6700,Cummins ISBe 6.7L,9-Speed,Manual (MT),6,,,,,,,80,,,,,,,Day Cabin,,C-Chassis,Parabolic leaf spring / Semi elliptical leaf spring,Semi elliptical leaf spring / Bogie suspension,,42000,,,6750,,300,,,,,,,,295/90 R20,14,295/90R20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67f4ddb264409ac48f46eac4,CAB,cab,Signa 4625.S,signa-4625s,tata,,Diesel,249,950,395 mm dia & 430 mm dia push type single plate dry friction organic lining as per applicable GB,BS VI,6700,Cummins ISBe 6.7L,6/8-Speed,Manual (MT),,,,,,,,80,,,,,,,Day Cabin,,C-Chassis,Parabolic leaf,Semi Elliptical Multi Leaf spring,,45500,,,3320,,365,,,,,,,,295/90 R20,6,295/90R20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67f4ddc464409ac48f46eac5,CAB,cab,Signa 4825.TK,signa-4825tk,tata,,Diesel,249,950,430 mm dia single plate dry friction organic lining,BS VI,6700,Cummins ISBe 6.7L,9-Speed,Manual (MT),6,,,,,,,,,,,,,,Day Cabin,,C-Chassis,Parabolic Leaf spring / Semi Elliptical Leaf spring Air suspension in the lift axle,Semi Elliptical Leaf spring / Bogie suspension Air suspension in the lift axle,,47500,,,6750,,300,,,,,,,,11.00 R20,16,11R20 16PR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67f4ddd664409ac48f46eac6,Base,base,T10 Ultra,t10-ultra,tata,,Diesel,125,390,Single Plate Dry Friction Type& 310 mm Dia,BS6,3300,3.3L NG BS6 Engine,Gearbox (5F& 1R),G550& 5 Speed& Manual (MT) Synchromesh Gearbox (5F& 1R),,2600,,,,,,,30,,,,,,,5.4,Ladder Type heavy duty frame with Riveted/Bolted Cross Members,Parabolic leaf spring& Hydraulic Double acting Shock Absorbers,Semi elliptical leaf spring& Hydraulic Double acting Shock Absorbers,1,,6385,2470,2205,189,160,,,,,,,,225/75 R17.5,6,225/75 R17.5,,,225/75 R 17.5& 14 PR - All Steel Radial Tubeless Tyres,,,,,,,Yes,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67f4ddf964409ac48f46eac7,3320,3320,LPS 4018 Cowl,lps-4018-cowl,tata,,Diesel,,,,,5600,,,,,,,,,,,,,,,,,,,,,,,,40200,,,,,,,24580,,,,,,10.00 R20,6,10.00 R20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67f4de2c64409ac48f46eac8,Base,base,53228 6X6,53228-6x6,kamaz,,Diesel,176,912(92),Friction& dry& two plate,,1085,740.51-240 (Euro-2),10F + 2R,,8,1500,,,,,,80,,,,,,,,11.3,,,,,24000,,,,,210,,15720,,,,,,11.00 R20,,11.00 R20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67f4de3f64409ac48f46eac9,Base,base,FMX 460 8x4,fmx-460-8x4,volvo,,Diesel,460,2200,430 mm dia.& Push type single friction discs& power assisted,,10800,Volvo D13A& DI Turbocharged Intercooled& with Engine Management System,12 speed,Automatic,6,,,,,,,82,37,,,,,,Day Cabin,11850,yes,Parabolic S-shaped leaf geometry suspension,Heavy-duty bogie suspension with conventional multi-leaf springs,,51000,10400,3479,5600,320,315,17500,,2590,,,,,12.00-24,12,12.00-24,,,,,,,,,,,yes,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67f4de5264409ac48f46eaca,Base,base,FM 480,fmx-480,volvo,,Diesel,480,2400Nm,"400 mm dia., Drag type dual friction discs, power assisted",E-III,12800,"Volvo D13A, DI Heavy Duty Turbocharged Intercooled,with Engine Management System (EMS)",14-Speed,Manual (MT),6,,,,,,,50,30,,,,,,Day Cabin,13500,C-Chassis,"Leaf springs suspension,Air suspension",Multi leaf springs suspension,,59000,9644,3900,6670,390,270,20190,38810,2800,,,,,,14,12 x 24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67f4de6664409ac48f46eacb,Base,base,FMX 520 10x4,fmx-520-10x4,volvo,,Diesel,520,2500,400 mm dia.& Drag type dual friction discs& power assisted,,12800,Volvo D13A& DI Turbocharged Intercooled& with Engine Management System (EMS),16speed,Manual (MT),6,,,,,,,58,15,,,,,,Sleeper Cabin,7650,yes,Parabolic S-shaped leaf geometry suspension,,,9065,6740,3484,3885,320,445,9065,,2495,,,,,12.00-24,,12.00-24,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67f4de7964409ac48f46eacc,Base,base,FM 460 6x4 Puller,fm-6x4-puller,volvo,,Diesel,460,2300,,,12800,12.8 Ltrs& Euro-4,14F/4R,,4,,,,,,,,,,,,,,,,yes,,,,125000,,,,,12.8,,116450,,,,,,"12.00 R20, Radial",10,"12.00 R20, Radial",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67f4de9164409ac48f46eacd,Base,base,FMX 460 8X4 Mist Water Sprinkler,fmx-460-8x4-mist-water-sprinkler,volvo,,Diesel,460,2300,Power assisted push type single plate friction disc,,12800,,12 forward + 4 reverse,Manual (MT),6,,4,Oil Cooled,,,,,,,,,,,FMX day cabin,11600,C-Chassis,Front Parabolic suspension with S-shaped leaf geometry,Heavy duty bogie suspension with conventional multi-leaf spring Rubber journalled V-stays,1,,10015,3700,6285,340,290,,,2590,,,,,8.5 x 20,12,8.5 x 20,,Dual line air brake system Z-cam drum brakes with automatic adjustment,Cross Ply,,,,,,,Yes,Yes,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67f4dea364409ac48f46eace,Base,base,FH 520 6x4 Roadtrain,fh-520-6x4-roadtrain,volvo,,Diesel,520,2500,"400 mm dia., Drag type dual friction discs, power assisted",,,"Volvo D13A, DI Turbocharged Intercooled, with Engine Management System (EMS)",16,Manual (MT),6,,1,,,,,,15,,,,,,Sleeper Cabin,7650,C-Chassis,Parabolic S-shaped leaf geometry suspension,Heavy-duty bogie suspension with conventional multi-leaf springs,,,,,3885,320,445,9065,,,,,,,12 R 24,10,12 R 24,Air Brakes,Air Brakes,,,,,,,,,,,,,,,"Yes,Tilt & Telescopic Steering",,,,Yes,,,,Yes,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,
67f4deb864409ac48f46eacf,Base,base,FMX 460 8x4 20.3 cu.m,fmx-460-8x4-20-3-cu-m,volvo,,Diesel,460,2300,Power assisted push type single plate friction disc,,12800,,12 forward + 4 reverse,Manual (MT),6,,4,Oil Cooled,,,,,,,,,,,FMX day cabin,11600,C-Chassis,Front Parabolic suspension with S-shaped leaf geometry,Heavy duty bogie suspension with conventional multi-leaf spring Rubber journalled V-stays,1,35000,9028,3755,,390,290,,,2590,,,,,12 x 24,12,12 x 24,,Electronic Brake System (EBS) Dual-line air brake system with ABS,,,,,,,,Yes,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67f4decc64409ac48f46ead0,Base,base,FMX 460 8x4 33 CU.m,fmx-460-8x4-33-cu-m,volvo,,Diesel,503,2300,430 mm dia.& Push type single friction discs& power assisted,,12800,Six-cylinder& in-line direct injection diesel engine,12F/4R,,,,,,,,,72,,,,,,,Day Cabin,,yes,Parabolic suspension with S-shaped leaf geometry,Heavy duty bogie suspension with conventional multi-leaf spring,,35000,10331,3774,6285,340,270,,,2598,,,,,12.00-24,12,12.00-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
